CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,3.08592,3.06535,-2.0367,-0.555555
0x0004,3.08262,3.06039,-1.94889,-0.396826
0x0004,3.07922,3.05543,-1.86574,-0.177046
0x0004,3.07573,3.05009,-1.76779,0.0427341
0x0004,3.07215,3.04513,-1.69395,0.152626
0x0004,3.06848,3.04055,-1.64417,0.177046
0x0004,3.06471,3.03826,-1.71575,0.0305252
0x0004,3.06085,3.03788,-1.88922,-0.201466
0x0004,3.0569,3.03674,-2.02836,-0.384615
0x0004,3.05286,3.0333,-2.05537,-0.494505
0x0004,3.04873,3.02872,-2.02853,-0.421246
0x0004,3.0445,3.023,-1.94794,-0.189255
0x0004,3.04019,3.0169,-1.85243,0.00610542
0x0004,3.03578,3.01003,-1.72254,0.115995
0x0004,3.03129,3.00507,-1.69446,0.152626
0x0004,3.0267,3.00355,-1.84595,-0.0793648
0x0004,3.02202,3.00393,-2.09924,-0.482296
0x0004,3.01726,3.00317,-2.29862,-0.824175
0x0004,3.0124,2.99897,-2.32737,-0.775335
0x0004,3.00746,2.99096,-2.16601,-0.396826
0x0004,3.00243,2.98028,-1.87292,-0.0793648
0x0004,2.9973,2.97036,-1.62313,0.347986
0x0004,2.9921,2.96502,-1.61116,0.457876
0x0004,2.9868,2.96349,-1.79817,0.115995
0x0004,2.98141,2.96349,-2.06737,-0.360195
0x0004,2.97594,2.96197,-2.26309,-0.567766
0x0004,2.97039,2.95586,-2.22971,-0.445665
0x0004,2.96474,2.94594,-2.00607,-0.299145
0x0004,2.95901,2.93603,-1.78674,0.225885
0x0004,2.9532,2.9284,-1.68843,0.421246
0x0004,2.9473,2.92344,-1.73055,0.311356
0x0004,2.94131,2.92,-1.85475,0.0671558
0x0004,2.93524,2.91772,-2.04153,-0.274725
0x0004,2.92909,2.91505,-2.21308,-0.543346
0x0004,2.92285,2.91009,-2.27207,-0.604395
0x0004,2.91653,2.90246,-2.19901,-0.372406
0x0004,2.91012,2.89292,-2.03286,-0.189255
0x0004,2.90363,2.88262,-1.83196,0.0671558
0x0004,2.89706,2.87499,-1.77133,0.335775
0x0004,2.89041,2.87003,-1.85099,0.201466
0x0004,2.88368,2.86622,-1.99307,-0.0427341
0x0004,2.87687,2.86126,-2.08085,-0.225885
0x0004,2.86997,2.85515,-2.11427,-0.360195
0x0004,2.863,2.84829,-2.11281,-0.274725
0x0004,2.85594,2.84104,-2.09581,-0.115995
0x0004,2.84881,2.83265,-2.02448,-0.103785
0x0004,2.8416,2.82387,-1.93763,-0.0427341
0x0004,2.83431,2.81662,-1.93252,0.128204
0x0004,2.82694,2.81128,-2.02857,-0.00610542
0x0004,2.81949,2.80518,-2.0896,-0.140415
0x0004,2.81197,2.79755,-2.07664,-0.238094
0x0004,2.80437,2.78992,-2.06754,-0.177046
0x0004,2.79669,2.78229,-2.06222,-0.0183144
0x0004,2.78894,2.77466,-2.06065,-0.0915756
0x0004,2.78112,2.76589,-2.00451,-0.0915756
0x0004,2.77321,2.75826,-2.01047,-0.0427341
0x0004,2.76524,2.75177,-2.0785,-0.0183144
0x0004,2.75719,2.74414,-2.09184,-0.152626
0x0004,2.74907,2.73575,-2.06996,-0.213675
0x0004,2.74087,2.72774,-2.07114,-0.054945
0x0004,2.73261,2.72011,-2.09541,-0.0305252
0x0004,2.72427,2.71172,-2.08427,-0.115995
0x0004,2.71586,2.70256,-2.03784,-0.115995
0x0004,2.70738,2.69493,-2.07277,-0.0305252
0x0004,2.69883,2.6873,-2.1112,-0.0305252
0x0004,2.69021,2.67853,-2.09474,-0.201466
0x0004,2.68152,2.66976,-2.08175,-0.140415
0x0004,2.67276,2.66175,-2.11106,-0.00610542
0x0004,2.66393,2.65297,-2.10485,-0.115995
0x0004,2.65504,2.64343,-2.06311,-0.177046
0x0004,2.64608,2.63504,-2.08313,-0.0183144
0x0004,2.63705,2.62665,-2.10642,-0.0305252
0x0004,2.62796,2.61711,-2.07468,-0.177046
0x0004,2.6188,2.60796,-2.0656,-0.0671558
0x0004,2.60958,2.59957,-2.09871,-0.0183144
0x0004,2.6003,2.59079,-2.11548,-0.164835
0x0004,2.59095,2.58125,-2.09658,-0.164835
0x0004,2.58153,2.5721,-2.10029,0.00610542
0x0004,2.57206,2.56294,-2.10711,-0.103785
0x0004,2.56252,2.55303,-2.07814,-0.152626
0x0004,2.55293,2.54425,-2.11053,-0.00610542
0x0004,2.54327,2.53471,-2.10712,-0.0793648
